id,author_wikidata,oclc_isbn,oclc_owi,total_weeks,htid,author_wikidata_qid,hathi_rights,isbn,title_id,author_conflict,best_rank_conflict,debut_rank_conflict,first_week_conflict,oclc_conflict,title_conflict,year_conflict
4283,Q72653,0440500729,354858,17,pst.000058051146,Q72653,ic,0440500729,4283,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4284,Q83325,0743493729,35009818,2,mdp.39015060123216,Q83325,ic,0743270614,4284,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4286,Q2342652,NA,3943559089,22,mdp.39015062494060,Q2342652,ic,NA,4286,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4287,Q78514,NA,3980165196,3,mdp.39015033397988,Q78514,ic,NA,4287,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4288,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
429,Q180962,038527887X,533611,6,uc1.32106005936296,Q180962,ic,NA,429,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4296,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4298,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4308,Q4309918,NA,366322354,16,mdp.39015056893418,Q4309918,ic,NA,4308,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
431,NA,NA,NA,11,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4315,Q5478889,NA,519490,34,uc1.b3710831,Q5478889,ic,NA,4315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4317,Q59532878,NA,1476688,3,mdp.39015012409077,Q59532878,ic,NA,4317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4319,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4328,Q550819,0399150870,374392231,2,mdp.39015060020446,Q550819,ic,0399150870,4328,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
433,Q434735,NA,57067339,16,pst.000062855570,Q434735,ic,NA,433,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4330,Q1190579,NA,1466515,12,uc1.b3711212,Q1190579,und,NA,4330,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4331,Q37030,NA,462030,6,pst.000029139026,Q37030,ic,0394604830,4331,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4335,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4338,Q433708,0030177618,27865,25,mdp.39015000542897,Q433708,ic,0030177618,4338,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4339,Q323353,9780399139314,6716339,1,mdp.39015033065213,Q323353,ic,0399139311,4339,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4341,Q726177,0679419829,6938,6,mdp.39015034285463,Q726177,ic,0679419829,4341,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4342,Q314929,0399134700,5969529,10,mdp.39015062109155,Q314929,ic,0718131800,4342,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4344,Q6548210,NA,197707254,32,mdp.39015049691218,Q6548210,ic,NA,4344,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
435,Q448767,0517577631,22854895,1,uc1.32106009455319,Q448767,ic,9780517577639,435,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4350,Q7182457,NA,1471190,3,uc1.$b244819,Q7182457,ic,NA,4350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4351,Q272076,0399131434,8912094736,1,mdp.49015002980580,Q272076,ic,NA,4351,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4353,NA,NA,480701665,15,uc1.$b404099,Q369632,und,NA,4353,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4356,Q611672,0671792814,219881812,12,mdp.39015026975949,Q611672,ic,0671792814,4356,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4357,Q726177,0679419810,196059880,7,mdp.39015058013296,Q726177,ic,0679419810,4357,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4358,Q249544,0385180144,544469,21,mdp.39015039090371,Q249544,ic,0440183669,4358,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
436,Q448767,0517577631,22854895,17,uc1.32106009455319,Q448767,ic,9780517577639,435,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4363,Q16015494,NA,480419,7,mdp.39015058727051,Q16015494,ic,NA,4363,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4367,Q1701679,0399141383,370808609,7,mdp.39015037445304,Q1701679,ic,0399141383,4367,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4369,Q168441,1400044731,35018136,4,mdp.39015063339967,Q168441,ic,1400044731,4369,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
437,Q228801,0060149205,8403,33,mdp.49015002573658,Q228801,ic,0060149205,437,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4372,Q533400,0609607375,275898525,1,mdp.39015050484420,Q533400,ic,0609607375,4372,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4373,Q3134083,NA,472709,10,mdp.39015008837968,Q3134083,ic,NA,4373,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4375,NA,NA,950699,1,mdp.39015037484535,NA,ic,NA,4375,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4378,Q441214,0385324057,535477,22,mdp.39015047066348,Q441214,ic,0385324057,4378,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
438,Q983568,1573220825,1807426634,6,mdp.39015052614222,Q983568,ic,1573220825,438,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4380,Q1347301,0090991206,546700,9,uc1.b3435098,Q1347301,ic,NA,4380,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4381,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4382,Q258096,0553104284,714379,1,mdp.39015058085120,Q258096,ic,0553104284,4382,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4383,Q185406,NA,1788184,1,mdp.39015016455860,Q185406,ic,NA,4383,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4385,Q72653,0385335466,687690,8,mdp.39015055087590,Q72653,ic,0385335466,4385,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4386,Q982095,0385488424,536004,2,mdp.39015040054101,Q982095,ic,0385488424,4386,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4388,Q2646833,0394536320,57524884,8,mdp.39015008434535,Q2646833,ic,0394536320,4388,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4389,Q6369994,0399152806,258026,1,mdp.39015060818427,Q6369994,ic,0399152806,4389,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4392,Q423597,0060161647,8629126,1,mdp.39015019563579,Q423597,ic,0060920335,4392,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4395,Q1349245,0553089234,561659,8,mdp.39015040065479,Q1349245,ic,0553089234,4395,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4397,Q434029,0345459164,1909522577,2,mdp.39015058207518,Q434029,ic,0345459164,4397,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4399,Q3704362,0778323021,48357980,4,mdp.39015064700936,Q3704362,ic,0778323021,4399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4412,Q39212,9780143039471,1783968,25,uc1.32106002148002,Q39212,ic,NA,4412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4420,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4423,Q11326950,0671665537,198756417,1,uc1.b4432351,Q11326950,ic,0671665537,4423,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4425,Q1621598,0837137284,499920,1,mdp.39015011895540,Q1621598,ic,NA,4425,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4427,Q15524996,0899193129,6737383,1,uc1.b4421428,Q15524996,ic,0899193129,4427,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4429,Q2941863,9780399155031,115498347,4,mdp.39015077652207,Q2941863,ic,0399155031,4429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
443,Q5623772,NA,1496074,8,mdp.39015033003800,Q5623772,ic,NA,443,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4435,Q93444,NA,2908562576,1,uc1.b3582852,Q93444,ic,NA,4435,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4436,Q361623,NA,1486538,1,mdp.39015000544406,Q361623,ic,NA,4436,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4441,Q184785,067942573X,5453764047,16,mdp.39015032716113,Q184785,ic,067942573X,4441,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4449,Q72334,0394423291,461727,17,uc1.32106005767956,Q72334,ic,1400033446,4449,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4457,Q611672,0743250788,48094396,3,mdp.39015064904959,Q611672,ic,9780743250788,4457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4458,Q273210,0375701893,33444495,3,uc1.32106017217883,Q273210,ic,0375701893,4458,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4461,Q318099,0385335555,830738,2,mdp.39015050794398,Q318099,ic,0385335555,4461,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4463,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4465,Q2195939,NA,257267453,2,uc1.$b188413,Q2195939,ic,NA,4465,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4466,Q435326,0671002031,47860,2,mdp.39015049545562,Q435326,ic,0671002031,4466,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4467,Q7608321,9780061243400,139222396,1,mdp.39015078780445,Q7608321,ic,006124340X,4467,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4471,Q548345,0394448146,462035,32,mdp.39015000594930,Q548345,und,NA,4471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4472,Q93354,0684717638,433141,5,mdp.39076001188627,Q93354,ic,0684178176,4472,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4473,Q445429,NA,20133318,14,mdp.39015011576298,Q445429,ic,NA,4473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4474,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4478,Q793895,9780385515511,198761709,4,mdp.39015079164938,Q793895,ic,0385515510,4478,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4479,Q105756,0307264653,46706266,4,mdp.39015064703138,Q105756,ic,9780307264657,4479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4484,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4485,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4489,Q207515,9781585674343,81416,1,mdp.39015042143662,Q207515,ic,0891902945,4489,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
449,Q93444,NA,5993782,1,inu.39000008448883,Q93444,ic,NA,449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4491,Q3206288,0399141200,705887,12,mdp.39015037294595,Q3206288,ic,0399141200,4491,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4492,Q8000171,NA,1470686,3,uc1.$b63828,Q8000171,ic,NA,4492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4495,Q124527,0671229443,1472728,8,mdp.39015008031729,Q124527,ic,0671721003,4495,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4498,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4499,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
450,Q1453687,NA,480871,19,uc1.$b104177,Q1453687,ic,NA,450,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4500,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4502,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4503,Q983243,9780743238090,104654511,2,mdp.39015070749869,Q983243,ic,0743238095,4503,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4504,Q1373060,NA,1655909,13,mdp.39015016450499,Q1373060,ic,NA,4504,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4505,NA,NA,NA,11,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4507,NA,NA,NA,11,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4508,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
451,Q548345,NA,3901097596,6,uc1.$b401295,Q548345,ic,NA,451,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4510,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4512,Q4819165,NA,2107961,3,mdp.39015016736681,Q4819165,ic,NA,4512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4516,Q235615,039454689X,180937,29,mdp.39015040129994,Q235615,ic,039454689X,4516,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4518,Q193111,NA,1152502939,22,uc1.b4877325,Q193111,ic,NA,4518,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4520,Q83059,0140281606,724024,10,pst.000024504690,Q83059,ic,0140072721,4520,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4526,Q78494,NA,20001946,11,uc1.$b102373,Q78494,ic,NA,4526,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4528,Q9364,NA,20628929,3,mdp.39015000578669,Q9364,ic,NA,4528,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
453,Q7917324,NA,21260402,20,uc1.$b63964,Q7917324,ic,NA,453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4531,Q225089,0345485750,60048965,7,mdp.39015067684244,Q225089,ic,9780345485755,4531,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4532,Q110165892,NA,2380577,12,uc1.$b106355,Q110165892,pd,NA,4532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4534,Q1683201,9780553802016,63258658,4,mdp.39015069312687,Q1683201,ic,0553802011,4534,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
454,Q24579134,NA,1729990,8,mdp.39015063940152,Q24579134,ic,NA,454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4540,Q235615,1400042070,198176217,12,mdp.39015058085914,Q235615,ic,1400042070,4540,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4541,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4544,Q380202,NA,3768410302,8,uc1.b3687383,Q380202,und,NA,4544,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4546,Q6376862,NA,1944586,7,mdp.39015011485136,Q6376862,ic,NA,4546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4548,Q172140,0224617907,156434628,30,mdp.39015020690858,Q172140,ic,NA,4548,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4553,Q5136879,NA,1810456952,1,mdp.39015059392293,Q5136879,ic,NA,4553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4554,Q675396,NA,1649937,3,mdp.39015033398804,Q675396,ic,NA,4554,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4555,Q1779816,0671206680,4820343016,14,mdp.39015003680967,Q1779816,ic,0671206680,4555,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4557,Q224113,0553099930,53122134,11,mdp.39015054028488,Q224113,ic,0553099930,4557,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4559,Q380439,9997406265,1313554,20,uc1.b4368241,Q380439,ic|und,NA,4559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
456,Q1273517,038548030X,12719996,9,mdp.39015046410349,Q1273517,ic,038548030X,456,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4562,Q6950,0345447859,286462541,4,mdp.39015055479169,Q6950,ic,0345447859,4562,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4565,Q2179933,0399148787,705994,6,mdp.39015056248407,Q2179933,ic,0399148787,4565,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4566,Q72717,NA,1490650,42,mdp.39015030699915,Q72717,ic,NA,4566,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4568,NA,NA,2302212,16,mdp.39015016454616,Q69814887,ic,NA,4568,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4569,Q941334,9780061537936,793893578,5,mdp.39015076194003,Q941334,ic,0061537934,4569,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
457,Q1226282,0452269563,31462483,52,pst.000066074649,Q1226282,ic,9780844666822,457,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4570,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4573,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
4575,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4589,Q272076,0399134980,336421,15,pst.000021969058,Q272076,ic,0399135103,4589,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4590,Q1775876,0880015403,510713,7,mdp.39015054027241,Q1775876,ic,NA,4590,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4592,Q3442258,NA,52770263,12,inu.32000009118748,Q3442258,ic,NA,4592,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4593,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4597,Q434735,NA,57067826,14,uc1.b3835559,Q434735,ic|und,NA,4597,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4601,Q7609816,NA,105113840,1,uc1.$b105295,Q7609816,ic,NA,4601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4602,Q8015404,NA,423181458,3,mdp.39015059430002,Q8015404,ic,NA,4602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4603,Q105167,039914563X,509373214,21,mdp.39015046401017,Q105167,ic,039914563X,4603,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4607,Q6721514,NA,114144527,1,mdp.39015008834437,Q6721514,ic,NA,4607,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4608,NA,NA,5097826,13,mdp.39015000605058,NA,ic,NA,4608,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4612,Q133054,0060133562,102704,24,mdp.39015035325763,Q133054,ic,0060133562,4612,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4613,Q37030,NA,4714372367,7,mdp.39015011539221,Q37030,ic,NA,4613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4615,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4619,Q3292072,0385336195,20284263,1,mdp.39015056249025,Q3292072,ic,0385336195,4619,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
462,NA,NA,NA,40,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4620,NA,NA,NA,12,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4621,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4624,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4625,Q1318617,NA,467341,62,mdp.39015030742269,Q1318617,ic,NA,4625,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4626,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4627,Q548345,NA,265759203,14,mdp.39015013953735,Q548345,ic,NA,4627,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4631,Q6223379,NA,365794838,3,mdp.39015030947710,Q6223379,ic,NA,4631,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4632,Q505274,0224610031,2033160,13,uc1.32106007237131,Q505274,ic,0425044718,4632,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4633,NA,NA,NA,23,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4635,Q471413,NA,3943336664,1,mdp.39015030706074,Q471413,ic,NA,4635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4638,Q274500,1400060737,32775,9,mdp.39015059258429,Q274500,ic,0812968972,4638,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4639,Q2428988,NA,1967921,5,umn.319510023627773,Q2428988,ic,NA,4639,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4640,Q394646,NA,1330644,38,mdp.39076000876305,Q394646,ic,NA,4640,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4644,NA,NA,1950133,13,uc1.$b105914,NA,ic,NA,4644,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4645,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4649,Q1352236,044000523X,572730,18,mdp.39015005516805,Q1352236,ic,044000523X,4649,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4650,Q47293,0151131813,4820872332,9,mdp.39015006576253,Q47293,ic,NA,4650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4651,Q4235282,9781568497013,287409395,39,mdp.39015024078571,Q4235282,ic,NA,4651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4654,Q271931,067144784X,197414539,16,mdp.39015000513336,Q271931,ic,067144784X,4654,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4655,Q260026,NA,1321034,14,mdp.39015001796534,Q260026,ic,NA,4655,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4657,Q548004,NA,2237880,2,mdp.39015030717584,Q548004,und,NA,4657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4659,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4662,Q188286,067003004X,6355621,3,mdp.39015053123116,Q188286,ic,067003004X,4662,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4664,Q3616265,0061143405,136796280,1,mdp.39015068816621,Q3616265,ic,9780061143403,4664,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4665,Q72334,9780452282193,1169431,11,uc1.32106007456509,Q72334,ic,0030850746,4665,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4666,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4669,Q231467,0684195976,4915123515,10,mdp.39015032709837,Q231467,ic,0684195976,4669,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
467,Q203460,014016930X,503131694,1,pst.000017641807,Q203460,ic,0449209881,467,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4670,Q240212,0743272501,58485188,10,mdp.39015066845937,Q240212,ic,9780743272506,4670,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4674,Q6950,9780345497604,102828236,4,mdp.39015070756575,Q6950,ic,0345497600,4674,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4677,Q6551554,0743223543,12393123422,2,mdp.39015056249728,Q6551554,ic,0743223543,4677,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4678,Q234989,0399146431,45123,16,mdp.39015049983078,Q234989,ic,0399146857,4678,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
468,Q287460,NA,196528344,13,inu.32000007577812,Q287460,ic,NA,468,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4680,Q2349371,0030718872,810648,6,uc1.b4974873,Q2349371,ic,0030718872,4680,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4683,Q183031,067084943X,345486,9,mdp.39015032755392,Q183031,ic,067084943X,4683,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4686,Q560735,0394520319,463392,3,mdp.39015003491670,Q560735,ic,0394520319,4686,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4689,Q453410,0292707185,432877,24,mdp.39015004159029,Q453410,ic,0292707185,4689,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
469,Q313593,0375410538,835347,5,mdp.39015050265381,Q313593,ic,0375410538,469,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4690,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
4692,Q1627461,0743249925,741817,1,mdp.39015058732895,Q1627461,ic,0743249925,4692,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
